region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,pct_gt25,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,psr_fraction,dist_to_psr_km,illumination_mean,illumination_min,qualification_status,disqualification_reason,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,dfsar_ok,minirf_ok,radar_flag,dfsar_cpr_class,cpr_norm,s1_norm,Radar_Score,radar_data_source,ICE_SPECTRAL_INDICATOR_norm,OH_SPECTRAL_INDICATOR_norm,BD1000_norm,BD2000_norm,Science_Composite,Evidence_Convergence_Count,evidence_band,n_valid_spectral,rank_by_composite_only,rank
8858,407,0.254375,0.5848,1.21,1367.773956,2890.095823,26776.89558,11281.15111,29.0565,1355,2876,1379,2905,9.9064,3.873,22.9064,8.6266,2.9866,-1981.8834,1,0,0.7456,0.4124,407,0.24518,0.239941,0.055861,1,1,,,,0,0,0.011594,0.005796,0.004419,0.001701,0.003501,0.003664,-0.002526,-0.006424,407,1,25.3927,84.5067,0,6.689731,,,QUALIFIED,,0.500086,0.615071,-0.046558,,TRUE,FALSE,CPR_ONLY,normal_low,0.286767102,,0.286767,CPR_ONLY,0,0,0.035063,0.086405,0.098177,2,MODERATE_CONVERGENCE,3,269,191
8984,284,0.1775,0.4733,1.04,1382.549296,3389.369718,39258.74296,10911.76761,40.7473,1369,3376,1394,3400,6.5526,3.4416,19.6188,5.0342,1.8826,-934.3593,1,0,0.1862,0.3526,284,0.195674,0.193318,0.037925,1,1,,,,0,0,-0.00224,-0.000564,0.001849,-0.00246,-0.001048,5.10E-05,-0.003181,-0.003676,284,1,31.5436,77.8519,0,1.050298,,,QUALIFIED,,,2.330449,,,TRUE,FALSE,CPR_ONLY,normal_low,0.217824347,,0.217824,CPR_ONLY,0,0,0,0.327381,0.098085,2,MODERATE_CONVERGENCE,1,271,192
8223,545,0.340625,0.3993,1.11,1309.765138,2670.229358,21280.23394,12731.37156,24.7981,1287,2653,1326,2688,4.4576,2.6058,16.3882,3.5514,1.6269,-2038.86,1,0,0.2355,0.3736,545,0.201625,0.198647,0.041129,1,1,,,,0,0,0.008177,0.004154,0.00128,0.001032,0.00159,-0.000658,-0.004205,-0.006084,545,1,33.5851,91.8903,0,4.282085,,,QUALIFIED,,0.49199,0.19375,1.413836,,TRUE,FALSE,CPR_ONLY,normal_low,0.226111793,,0.226112,CPR_ONLY,0,0.120005,0.034496,0.027218,0.098006,2,MODERATE_CONVERGENCE,3,272,193
9148,2435,1.521875,0.4712,1.12,1390.664066,2510.570431,17288.76078,10708.89836,20.3369,1359,2468,1427,2544,9.2583,3.944,29.5243,7.7441,2.5072,-1769.5993,1,0.0053,0.03,0.1527,2435,0.420642,0.404798,0.101697,1,1,0.040381,0.038048,0.01461,0.621355,0.621355,0.002327,0.004234,0.003309,0.001034,-0.000394,-0.00036,-0.004068,-0.01485,2435,1,33.5851,91.8903,0,0.223607,,,QUALIFIED,,-0.81951,0.687519,,,TRUE,TRUE,BOTH,normal_low,0.531117963,0.057595893,0.294357,BOTH,0,0,0,0.096583,0.097965,2,MODERATE_CONVERGENCE,2,273,194
5519,2468,1.5425,0.6275,1.21,1013.509724,1032.253647,-19669.15883,20137.75689,28.149,988,1001,1045,1070,6.2591,3.4709,28.0931,5.2649,2.7459,-2935.6748,1,0.0012,1,0,2468,0.253628,0.221204,0.092593,0.825365,0.825365,,,,0,0,0.002333,0.002129,0.002433,0.001216,0.000624,0.00031,-0.002527,-0.003685,2468,1,-14.3965,65.3367,0,20.895125,,,QUALIFIED,,0.087441,0.500206,,,TRUE,FALSE,CPR_ONLY,normal_low,0.298531906,,0.298532,CPR_ONLY,0,0,0.006131,0.070269,0.0972,2,MODERATE_CONVERGENCE,2,282,195
12073,134,0.08375,0.5255,1.13,1688.268657,3486.507463,41687.18657,3268.783582,41.8156,1680,3481,1697,3496,9.4364,2.8386,17.7719,8.6272,1.8318,-1052.5263,1,0,0.2654,0.3676,134,0.228787,0.217289,0.042694,1,1,,,,0,0,0.003913,0.004787,0.003015,-0.000756,-0.002373,0.003058,-0.004261,0.016793,134,1,63.3495,86.7715,0,9.172275,,,QUALIFIED,,-0.223358,1.250746,,,TRUE,FALSE,CPR_ONLY,normal_low,0.263937979,,0.263938,CPR_ONLY,0,0,0,0.175705,0.096752,2,MODERATE_CONVERGENCE,2,284,196
5941,424,0.265,0.3687,1.84,1059.610849,2516.037736,17425.4434,18985.22877,25.7698,1047,2493,1072,2539,6.2717,3.3665,17.3151,4.5574,2.0233,-1934.5656,1,0,1,0,424,0.245574,0.245872,0.02718,0.431604,0.431604,0.042427,0.04103,0.007056,1,1,-0.000713,-0.002692,0.001268,0.001394,0.002274,-0.001413,0.004948,-0.001252,424,1,33.734,87.2227,0,8.063808,,,QUALIFIED,,,-0.099369,1.621372,1.253032,TRUE,TRUE,BOTH,normal_low,0.287315792,0.06074437,0.17403,BOTH,0.056446,0.137621,0,0,0.096667,2,MODERATE_CONVERGENCE,3,285,197
7984,2002,1.25125,0.4376,1.23,1271.254246,2638.888611,20496.71528,13694.14386,24.6506,1245,2601,1306,2676,4.1495,2.919,16.5085,3.3377,2.24,-2049.9662,1,0,0.2143,0.3674,2002,0.21778,0.206843,0.053267,1,1,,,,0,0,0.020179,0.008941,0.00728,0.007595,0.008935,-0.000631,0.001202,0.001536,2002,1,33.5851,91.8903,0,4.265047,,,QUALIFIED,,0.556916,-0.043269,1.070621,-0.27787,TRUE,FALSE,CPR_ONLY,normal_low,0.248609475,,0.248609,CPR_ONLY,0,0.090874,0.039048,0,0.096662,2,MODERATE_CONVERGENCE,4,286,198
16012,363,0.226875,0.5817,1.08,2205.853994,2835.374656,25408.86639,-9670.849862,27.1877,2195,2825,2219,2851,11.2268,3.64,27.7637,9.7125,2.4528,544.4548,1,0.0028,0.0525,0.1917,363,0.455323,0.442528,0.137922,1,1,0.024214,0.018768,0.012052,1,1,0.002423,0.000948,0.000379,0.001596,-0.001736,0.002907,-0.007379,-0.012657,363,1,127.1508,86.7202,0,7.660369,,,QUALIFIED,,0.608749,,,,TRUE,TRUE,BOTH,normal_low,0.579415213,0.032717385,0.306066,BOTH,0,0,0.042682,0,0.096088,2,MODERATE_CONVERGENCE,1,290,199
8173,1266,0.79125,0.5429,1.2,1293.064771,3099.181675,32004.04186,13148.88073,34.6002,1268,3077,1321,3121,5.8069,3.1115,19.1145,4.8546,2.3561,-1443.0685,1,0,0.2542,0.3985,1266,0.226138,0.22132,0.043557,1,1,,,,0,0,0.006248,0.003921,0.00459,0.002186,0.005302,0.002889,-0.000405,-0.000609,1266,1,25.3927,84.5067,0,2.27994,,,QUALIFIED,,0.372439,0.523747,0.455111,,TRUE,FALSE,CPR_ONLY,normal_low,0.260248944,,0.260249,CPR_ONLY,0,0.03863,0.026113,0.073576,0.09577,2,MODERATE_CONVERGENCE,3,293,200
6355,622,0.38875,0.5107,1.45,1107.29582,1591.959807,-5676.504823,17793.1045,18.676,1088,1577,1130,1606,5.1654,2.0693,19.1592,4.4555,1.3166,-2059.7233,1,0,0.0518,0.1752,622,0.164676,0.162279,0.024201,1,1,,,,0,0,0.017183,0.002658,0.00209,0.00281,0.001802,-0.002149,-0.000796,0.001952,622,1,-19.4926,68.1002,0,13.713679,,,QUALIFIED,,0.845312,-0.344498,2.192564,,TRUE,FALSE,CPR_ONLY,normal_low,0.174656094,,0.174656,CPR_ONLY,0,0.186103,0.059269,0,0.095544,2,MODERATE_CONVERGENCE,3,297,201
5728,1237,0.773125,0.4956,1.64,1036.625707,1147.880356,-16778.49111,19559.85732,25.7695,1009,1129,1073,1168,8.0555,3.3158,28.1745,6.6198,1.6713,-2665.5046,1,0.0049,0.9502,0.191,1237,0.190245,0.1842,0.037025,1,1,,,,0,0,0.002414,0.000615,0.001043,-0.000813,0.003022,0.002653,-0.002469,-0.00302,1237,1,-14.3965,65.3367,0,23.752816,,,QUALIFIED,,0.745236,1.779482,0.122105,,TRUE,FALSE,CPR_ONLY,normal_low,0.210263845,,0.210264,CPR_ONLY,0,0.010364,0.052252,0.249981,0.095375,2,MODERATE_CONVERGENCE,3,300,202
24081,177,0.110625,0.6705,2.18,3186.497175,1799.327684,-492.3079096,-34186.92938,34.191,3175,1795,3199,1806,4.889,2.2894,13.0616,4.1199,1.1738,-1800.0165,1,0,0.6179,0.4189,177,,,,0,0,0.042971,0.036017,0.013266,1,1,-0.000249,4.00E-06,0.0029,0.0011,0.001262,-0.003784,-0.00159,0.004656,177,1,73.237,102.5391,0.028249,0,0.003601,0.000552,QUALIFIED,,,0.62069,3.998415,,FALSE,TRUE,S1_ONLY,no_data,,0.061581502,0.061582,S1_ONLY,0,0.339383,0,0.087194,0.095071,2,MODERATE_CONVERGENCE,2,302,203
7583,388,0.2425,0.3109,1.22,1232.966495,1598.564433,-5511.389175,14651.33763,15.653,1215,1585,1254,1617,7.9647,3.4609,18.9514,6.5249,2.153,-1993.2304,1,0,0.1679,0.335,388,0.191822,0.189033,0.039788,1,1,,,,0,0,0.012445,0.001472,0.005034,0.001613,0.005227,0.000444,0.000415,-0.002283,388,1,0.5626,56.8385,0,12.316655,,,QUALIFIED,,0.88172,0.679579,0.915056,,TRUE,FALSE,CPR_ONLY,normal_low,0.212459997,,0.21246,CPR_ONLY,0,0.077669,0.061821,0.095467,0.095001,2,MODERATE_CONVERGENCE,3,303,204
15599,1054,0.65875,0.3764,1.12,2159.61575,127.0341556,-42299.64611,-8514.893738,43.1478,2132,95,2182,151,8.779,4.4012,23.1419,7.4608,3.3687,-2381.8817,1,0,1,0,1054,0.252966,0.20787,0.116573,1,1,0.007448,0.007259,0.000596,0.063567,0.063567,0.004878,0.001066,0.001555,0.005103,-7.40E-05,0.000215,0.001984,0.002195,1054,1,57.7818,98.3332,0,2.391783,,,QUALIFIED,,0.781468,-2.281672,,-0.106351,TRUE,FALSE,CPR_ONLY,normal_low,0.297609996,,0.29761,CPR_ONLY,0,0,0.054792,0,0.094762,2,MODERATE_CONVERGENCE,3,306,205
5594,369,0.230625,0.615,1.04,1020.0271,1733.314363,-2142.640921,19974.82249,20.0889,1009,1721,1033,1746,7.1144,4.8973,26.2099,5.0447,2.2377,-2183.9119,1,0.0027,0.9851,0.1121,369,0.226196,0.204378,0.054976,1,1,,,,0,0,0.004952,0.002426,0.004015,0.002359,0.003435,0.00199,-0.001858,0.003145,369,1,33.7027,75.9158,0,11.93786,,,QUALIFIED,,0.510097,0.412453,0.42067,,TRUE,FALSE,CPR_ONLY,normal_low,0.260329715,,0.26033,CPR_ONLY,0,0.035706,0.035765,0.057941,0.094611,2,MODERATE_CONVERGENCE,3,307,206
9036,1438,0.89875,0.4779,1.16,1358.424896,2692.589013,21839.22531,11514.87761,24.6892,1338,2658,1389,2717,4.7705,2.2916,15.6442,3.9056,1.5458,-1932.3881,1,0,0.1245,0.277,1438,0.242654,0.233746,0.047142,1,1,,,,0,0,0.00048,0.004013,0.002371,0.00079,-0.000508,-0.00429,-0.003319,-0.005486,1438,1,33.5851,91.8903,0,3.369811,,,QUALIFIED,,,0.666807,,,TRUE,FALSE,CPR_ONLY,normal_low,0.283249359,,0.283249,CPR_ONLY,0,0,0,0.093673,0.094342,2,MODERATE_CONVERGENCE,1,308,207
21846,962,0.60125,0.52,1.35,2880.985447,2421.928274,15072.70686,-26549.13617,30.5301,2856,2401,2906,2438,7.7634,4.4386,28.7914,6.0593,3.0994,-587.1499,1,0.0042,1,0,962,,,,0,0,0.069513,0.066258,0.012886,1,1,0.001497,-0.00118,-0.00053,-0.005935,0.001273,-0.002555,-0.002536,-0.005238,962,1,121.4255,96.4448,0.031185,0,0.000609,0.000523,QUALIFIED,,1.788243,,3.00707,,FALSE,TRUE,S1_ONLY,no_data,,0.102425528,0.102426,S1_ONLY,0,0.255238,0.125382,0,0.094314,2,MODERATE_CONVERGENCE,2,309,208
20227,269,0.168125,0.4804,1.4,2713.286245,699.3085502,-27992.78625,-22356.65613,35.8247,2701,691,2729,711,8.6971,3.3401,19.8343,7.8078,2.2436,-4376.1689,1,0,0.248,0.3713,269,0.362774,0.31709,0.12131,1,1,0.028328,0.024948,0.006754,1,1,0.00046,0.001303,0.002508,-0.000289,0.00961,0.006667,-0.000958,-0.002297,269,1,-42.3675,82.1954,0,0.075,,,QUALIFIED,,,1.115231,0.306243,,TRUE,TRUE,BOTH,normal_low,0.450530168,0.039048194,0.244789,BOTH,0,0.025994,0,0.156668,0.094302,2,MODERATE_CONVERGENCE,2,310,209
9629,164,0.1025,0.5395,1.19,1428.987805,2891.713415,26817.33537,9750.804878,28.5353,1420,2884,1439,2900,5.9354,2.6407,15.9854,4.7725,1.2379,-2042.5,1,0,0.4529,0.4188,164,0.180904,0.180221,0.030843,1,1,,,,0,0,0.010444,0.004346,0.0039,0.000896,0.004278,-0.000778,-0.010507,-0.015111,164,1,25.3927,84.5067,0,5.80097,,,QUALIFIED,,0.583876,0.770256,1.181861,,TRUE,FALSE,CPR_ONLY,normal_low,0.197255436,,0.197255,CPR_ONLY,0,0.100316,0.040938,0.108206,0.094154,2,MODERATE_CONVERGENCE,3,312,210
8995,290,0.18125,0.3699,1,1378.662069,2909.610345,27264.75862,11008.94828,29.4037,1367,2897,1395,2925,6.7101,2.6264,13.7743,5.7783,1.4927,-2041.7881,1,0,1,0,290,0.179951,0.176508,0.022106,1,1,,,,0,0,0.006209,0.007563,0.003858,0.002065,0.004643,0.002793,0.001711,-0.001051,290,1,25.3927,84.5067,0,6.876818,,,QUALIFIED,,-0.218071,0.464749,0.398449,1.614261,TRUE,FALSE,CPR_ONLY,normal_low,0.195928275,,0.195928,CPR_ONLY,0.072718,0.03382,0,0.065288,0.093887,2,MODERATE_CONVERGENCE,4,314,211
5967,522,0.32625,0.4293,1.19,1059.256705,1731.44636,-2189.340996,18994.08238,19.1193,1043,1711,1075,1749,5.1617,3.5701,24.9138,4.0596,3.1253,-2191.724,1,0,0.7945,0.3564,522,0.221484,0.204864,0.066634,1,1,,,,0,0,0.001221,0.000298,-0.001141,-0.000962,0.006065,0.001709,-0.001288,-0.011872,522,1,33.7027,75.9158,0,11.211072,,,QUALIFIED,,0.755938,,0.718219,,TRUE,FALSE,CPR_ONLY,normal_low,0.253767717,,0.253768,CPR_ONLY,0,0.060962,0.053002,0,0.093623,2,MODERATE_CONVERGENCE,2,315,212
7492,844,0.5275,0.5015,1.55,1215.731043,2341.10782,13052.1955,15082.22393,19.9457,1189,2326,1240,2359,7.1558,2.8286,16.097,6.139,1.9623,-1779.3182,1,0,0.4085,0.4197,844,0.236078,0.23457,0.043939,1,1,,,,0,0,0.002567,0.003711,0.003806,0.004748,0.004598,0.005183,0.004512,0.000844,844,1,86.6499,88.4185,0,3.031914,,,QUALIFIED,,-0.445656,-0.247504,-0.127229,0.812943,TRUE,FALSE,CPR_ONLY,normal_low,0.274091528,,0.274092,CPR_ONLY,0.036621,0,0,0,0.093214,2,MODERATE_CONVERGENCE,4,321,213
17327,318,0.19875,0.4768,1.26,2404.128931,2558.540881,18488.02201,-14627.72327,23.5756,2393,2544,2416,2573,3.9855,2.119,10.63,3.1504,1.1796,2155.8162,1,0,0.0761,0.2081,318,0.3308,0.312802,0.087066,1,1,0.068036,0.062499,0.017241,1,1,-0.003009,-0.003729,0.000185,-0.002245,0.003251,-5.80E-05,-0.001812,0.000256,318,1,206.9462,82.5201,0,2.549142,,,QUALIFIED,,,,1.017841,,TRUE,TRUE,BOTH,normal_low,0.406002724,0.100152653,0.253078,BOTH,0,0.086394,0,0,0.093202,2,MODERATE_CONVERGENCE,1,323,214
6709,148,0.0925,0.5564,1.36,1145.047297,1541.878378,-6928.540541,16849.31757,18.2176,1139,1531,1153,1550,7.2383,4.4012,21.6973,5.6114,1.884,-2129.3668,1,0,0.1722,0.3315,148,0.20416,0.202915,0.038766,1,1,,,,0,0,0.008843,0.005523,-0.001259,-0.00315,0.00427,-0.001051,-0.004612,-0.00705,148,1,-19.4926,68.1002,0,14.699596,,,QUALIFIED,,0.375438,,1.246136,,TRUE,FALSE,CPR_ONLY,normal_low,0.22964207,,0.229642,CPR_ONLY,0,0.105771,0.026324,0,0.092679,2,MODERATE_CONVERGENCE,2,326,215
8707,1598,0.99875,0.438,1.12,1345.489987,3438.206508,40479.6627,11838.25031,42.1755,1314,3407,1371,3471,6.214,3.5135,19.553,5.1583,2.7487,-865.7169,1,0,0.089,0.2567,1598,0.217909,0.21431,0.053501,1,1,,,,0,0,-0.000189,0.00415,0.000858,-0.00078,0.001364,-8.50E-05,-0.003821,-0.003999,1598,1,31.5436,77.8519,0,0.763217,,,QUALIFIED,,,,1.062317,,TRUE,FALSE,CPR_ONLY,normal_low,0.248789122,,0.248789,CPR_ONLY,0,0.090169,0,0,0.09267,2,MODERATE_CONVERGENCE,1,327,216
5840,272,0.17,0.5667,1.88,1035.595588,1586.091912,-5823.202206,19585.61029,20.4323,1021,1580,1051,1596,4.518,2.279,11.7318,3.735,1.4509,-2127.0978,1,0,0.2356,0.3629,272,0.217218,0.205777,0.049307,1,1,,,,0,0,0.012204,0.003812,0.000385,0.004004,0.00477,0.001012,0.000229,-0.002828,272,1,-19.4926,68.1002,0,14.835431,,,QUALIFIED,,0.687643,,0.787841,,TRUE,FALSE,CPR_ONLY,normal_low,0.247826826,,0.247827,CPR_ONLY,0,0.066871,0.048214,0,0.092544,2,MODERATE_CONVERGENCE,2,329,217
8464,850,0.53125,0.5886,1,1317.082353,2632.147059,20328.17647,12548.44118,23.8895,1300,2612,1338,2650,5.5686,3.7524,17.8118,4.3795,2.4166,-2024.3177,1,0,0.3274,0.4168,850,0.232453,0.221507,0.053649,1,1,,,,0,0,0.002025,0.002049,0.0013,0.000242,0.000529,-0.001264,-0.003248,-0.007276,850,1,33.5851,91.8903,0,3.503302,,,QUALIFIED,,-0.011852,0.813846,,,TRUE,FALSE,CPR_ONLY,normal_low,0.269043302,,0.269043,CPR_ONLY,0,0,0,0.114329,0.092146,2,MODERATE_CONVERGENCE,2,333,218
8356,377,0.235625,0.5464,1.3,1312.427056,3303.228117,37105.20292,12664.82361,39.2074,1298,3293,1328,3316,6.3102,3.3172,15.6727,5.1554,2.097,-1105.8459,1,0,0.2887,0.4186,377,0.205241,0.203374,0.038034,1,1,,,,0,0,0.002914,0.009183,0.007023,0.004628,0.009717,0.00468,0.004598,0.001482,377,1,31.5436,77.8519,0.071618,0,0.002845,0.000497,QUALIFIED,,-2.151338,0.341022,0.51837,0.677686,TRUE,FALSE,CPR_ONLY,normal_low,0.231147486,,0.231147,CPR_ONLY,0.030528,0.043999,0,0.047907,0.092093,2,MODERATE_CONVERGENCE,4,335,219
5948,301,0.188125,0.5867,1.42,1056.009967,2459.694352,16016.8588,19075.25083,24.9079,1046,2446,1065,2473,4.6845,2.2558,12.4787,3.7838,1.1636,-1935.1818,1,0,1,0,301,0.223798,0.218818,0.029541,0.920266,0.920266,0.054914,0.053715,0.008951,1,1,0.007597,-0.002027,-0.000302,-0.000856,0.002488,-0.002239,-0.000178,-0.001284,301,1,33.734,87.2227,0,7.918846,,,QUALIFIED,,1.266816,,1.89992,,TRUE,TRUE,BOTH,normal_low,0.256990227,0.079959928,0.168475,BOTH,0,0.161264,0.088822,0,0.091678,2,MODERATE_CONVERGENCE,2,340,220
7756,616,0.385,0.3954,1.08,1247.862013,2704.50487,22137.12175,14278.94968,26.3429,1228,2687,1266,2728,2.7347,1.566,16.2357,2.2483,0.8152,-2063.2016,1,0,0.5386,0.4414,616,0.205611,0.201943,0.038224,1,1,,,,0,0,0.015015,0.003552,0.004628,0.004136,0.009557,0.00095,0.000881,-0.000385,616,1,33.5851,91.8903,0,6.027956,,,QUALIFIED,,0.763437,0.106309,0.900596,,TRUE,FALSE,CPR_ONLY,normal_low,0.231662753,,0.231663,CPR_ONLY,0,0.076442,0.053528,0.014934,0.091634,2,MODERATE_CONVERGENCE,3,341,221
7653,190,0.11875,0.5758,1.47,1242.157895,2682.236842,21580.42105,14421.55263,25.9558,1235,2672,1250,2694,2.7025,1.2484,6.4755,2.2678,0.8818,-2062.308,1,0,0.4539,0.4161,190,0.20791,0.205957,0.041737,1,1,,,,0,0,0.0144,0.004331,0.005774,0.004436,0.008566,0.002228,0.001719,0.001786,190,1,33.5851,91.8903,0,6.116576,,,QUALIFIED,,0.699236,0.231728,0.739902,-0.038976,TRUE,FALSE,CPR_ONLY,normal_low,0.234864373,,0.234864,CPR_ONLY,0,0.062802,0.049027,0.032553,0.091178,2,MODERATE_CONVERGENCE,4,345,222
5396,311,0.194375,0.5981,1.3,999,1732.041801,-2174.454984,20500.5,20.6149,986,1722,1012,1742,7.0308,4.9458,23.2508,5.3441,2.9136,-2178.5788,1,0,1,0,311,0.244307,0.234444,0.06461,1,1,,,,0,0,0.004212,0.001462,0.00208,0.002583,0.005296,0.005058,-0.001201,0.00428,311,1,33.7027,75.9158,0,12.437971,,,QUALIFIED,,0.652896,-0.241827,0.04494,,TRUE,FALSE,CPR_ONLY,normal_low,0.28555135,,0.285551,CPR_ONLY,0,0.003814,0.045778,0,0.091006,2,MODERATE_CONVERGENCE,3,347,223
6474,367,0.229375,0.6383,1.09,1112.899183,1053.550409,-19136.73978,17653.02044,26.0347,1101,1042,1124,1067,5.6379,2.4552,12.9282,4.727,1.5045,-2859.0114,1,0,1,0,367,0.213883,0.21072,0.035969,1,1,,,,0,0,0.000964,0.002405,0.001757,0.00697,0.003837,-0.00021,-0.001605,-0.009325,367,1,-14.3965,65.3367,0,20.991427,,,QUALIFIED,,,-2.966989,1.05473,,TRUE,FALSE,CPR_ONLY,normal_low,0.243182457,,0.243182,CPR_ONLY,0,0.089525,0,0,0.09086,2,MODERATE_CONVERGENCE,2,349,224
8945,255,0.159375,0.5903,1.33,1374.192157,3377.580392,38964.0098,11120.69608,40.5203,1364,3369,1388,3387,4.143,2.2208,14.1213,3.3453,0.941,-924.3057,1,0,0.0946,0.2434,255,0.204054,0.197968,0.041911,1,1,,,,0,0,-0.001519,-0.001673,0.004437,-0.002504,-0.000408,-0.002772,-0.001854,-0.004544,255,1,31.5436,77.8519,0,0.95,,,QUALIFIED,,,1.564345,,,TRUE,FALSE,CPR_ONLY,normal_low,0.229494453,,0.229494,CPR_ONLY,0,0,0,0.219759,0.090824,2,MODERATE_CONVERGENCE,1,350,225
7887,1449,0.905625,0.4848,1.24,1275.717046,2577.2657,18956.14251,13582.57384,23.3201,1247,2548,1296,2609,5.1366,2.4119,15.9332,4.2609,1.501,-2026.6888,1,0,0.3154,0.4228,1449,0.218027,0.211613,0.049722,1,1,,,,0,0,0.018631,0.007368,0.0089,0.007253,0.00966,0.0054,0.00705,0.006142,1449,1,33.5851,91.8903,0,3.555366,,,QUALIFIED,,0.60453,0.185056,0.440994,0.128794,TRUE,FALSE,CPR_ONLY,normal_low,0.24895345,,0.248953,CPR_ONLY,0.005802,0.037431,0.042386,0.025997,0.090751,2,MODERATE_CONVERGENCE,4,351,226
7099,2111,1.319375,0.4835,1.25,1193.568451,1618.888678,-5003.283041,15636.28873,16.4166,1163,1589,1237,1648,8.8014,3.3692,21.4871,7.2634,2.3045,-1975.4959,1,0,0.1217,0.3009,2111,0.185926,0.180648,0.046691,1,1,,,,0,0,0.016956,0.005335,0.003083,0.003614,0.003251,0.002878,0.003923,-0.002586,2111,1,33.7027,75.9158,0,11.89204,,,QUALIFIED,,0.685362,-0.172235,0.114734,1.659189,TRUE,FALSE,CPR_ONLY,normal_low,0.204249144,,0.204249,CPR_ONLY,0.074742,0.009739,0.048054,0,0.09045,2,MODERATE_CONVERGENCE,4,352,227
22231,443,0.276875,0.5212,1.36,2932.679458,2454.731377,15892.78442,-27841.48646,32.0589,2915,2443,2949,2468,5.1903,2.7072,15.8918,3.8114,1.556,-580.9813,1,0,1,0,443,0.241408,0.239444,0.03569,0.162528,0.162528,0.07979,0.078012,0.012114,1,1,0.005096,0.000296,0.000763,0.001675,0.001262,-0.000507,-0.009262,-0.008793,443,1,121.4255,96.4448,0,1.212693,,,QUALIFIED,,0.941915,,1.401743,,TRUE,TRUE,BOTH,normal_low,0.281514161,0.118240238,0.199877,BOTH,0,0.118979,0.066042,0,0.090363,2,MODERATE_CONVERGENCE,2,353,228
14720,188,0.1175,0.6104,1.57,2050.898936,2867.553191,26213.32979,-5796.973404,26.8473,2044,2858,2058,2880,7.3329,2.3577,14.1654,6.7171,1.1733,73.6249,1,0,0.0317,0.1352,188,0.400854,0.378242,0.13563,1,1,0.036194,0.033641,0.006962,1,1,0.00833,-0.000132,-0.000833,-0.001024,0.000663,-0.000258,-0.003769,-0.003024,188,1,127.1508,86.7202,0,6.74041,,,QUALIFIED,,1.015846,,,,TRUE,TRUE,BOTH,normal_low,0.503560914,0.051152749,0.277357,BOTH,0,0,0.071226,0,0.09033,2,MODERATE_CONVERGENCE,1,354,229
5882,485,0.303125,0.5922,1.86,1044.164948,1210.45567,-15214.10825,19371.37629,24.631,1034,1190,1055,1229,5.9902,2.1855,17.0732,5.0945,1.1145,-2513.1517,1,0,1,0,485,0.205656,0.200064,0.031209,1,1,,,,0,0,0.004897,0.003546,0.002224,-0.000691,0.003069,0.002987,-0.000878,0.000609,485,1,-19.4926,68.1002,0,23.18751,,,QUALIFIED,,0.275883,1.310701,0.026719,,TRUE,FALSE,CPR_ONLY,normal_low,0.231725421,,0.231725,CPR_ONLY,0,0.002268,0.019343,0.184127,0.090318,2,MODERATE_CONVERGENCE,3,355,230
8933,508,0.3175,0.5492,1.48,1377.472441,2661.100394,21052.00984,11038.68898,23.7708,1365,2644,1390,2681,3.642,1.6304,9.1767,3.103,1.1619,-1943.3302,1,0,0.1739,0.3237,508,0.214576,0.212892,0.034545,1,1,,,,0,0,0.006139,0.008389,0.009253,0.006695,0.006937,0.008878,0.007476,0.000355,508,1,33.5851,91.8903,0,2.825442,,,QUALIFIED,,-0.366509,0.276451,-0.279804,0.952515,TRUE,FALSE,CPR_ONLY,normal_low,0.244147539,,0.244148,CPR_ONLY,0.042908,0,0,0.038836,0.09,2,MODERATE_CONVERGENCE,4,360,231
15491,219,0.136875,0.5951,1.44,2143.977169,2834.593607,25389.34018,-8123.929224,26.658,2137,2823,2153,2846,5.0851,4.0678,20.6333,4.1618,1.9287,318.2725,1,0,0.1416,0.3052,219,0.350203,0.341339,0.088294,1,1,0.00848,0.00292,0.008474,0.593607,0.593607,-0.002066,0.001381,0.002322,-0.001476,-0.002679,-0.004506,-0.009245,-0.005986,219,1,127.1508,86.7202,0,7.350383,,,QUALIFIED,,,1.635659,,,TRUE,TRUE,BOTH,normal_low,0.433023616,0.008505197,0.220764,BOTH,0,0,0,0.229777,0.089207,2,MODERATE_CONVERGENCE,1,365,232
