region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,pct_gt25,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,psr_fraction,dist_to_psr_km,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
9018,-23027.4,11055.700000000004,0.3125,25.5432,7.3753,4.3462,26.9709,0.008,6.8923,2.4401,-960.6938,1.0,0.0,14.483309,0.0496,0.1919,0.0,1.0,QUALIFIED
9035,21666.04740608229,10971.609123434704,0.349375,24.2859,4.3718,2.2546,16.6604,0.0,3.6598,1.5976,-1912.9665,1.0,0.0,3.096167,0.1171,0.2656,1.0,0.0,QUALIFIED
9036,21839.22531293462,11514.877607788592,0.89875,24.6892,4.7705,2.2916,15.6442,0.0,3.9056,1.5458,-1932.3881,1.0,0.0,3.369811,0.1245,0.277,1.0,0.0,QUALIFIED
9053,42814.30099502487,11031.967661691546,0.125625,44.2131,11.309,2.5506,21.1148,0.0,9.8239,1.2768,-677.4864,1.0,0.0,3.668787,0.0092,0.0919,1.0,0.0,QUALIFIED
9064,30623.37387387388,10721.108108108108,0.13875,32.4462,7.7851,2.9429,15.3907,0.0,6.3696,1.285,-1915.0414,1.0,0.0,4.569532,1.0,0.0,1.0,0.0,QUALIFIED
9066,34844.625,10921.375,0.125,36.5164,6.2424,4.96,21.5886,0.0,5.3776,3.462,-1452.7998,1.0,0.0,1.908042,0.7916,0.3727,1.0,0.0,QUALIFIED
9074,-2172.1535433070894,11038.688976377956,0.15875,11.2498,11.2974,3.5675,21.4275,0.0,9.9706,2.9298,-1446.9706,1.0,0.0,8.143249,0.4013,0.4722,0.0,1.0,QUALIFIED
9078,35692.305320435305,10678.976420798062,0.516875,37.256,8.5267,3.8894,17.2738,0.0,7.2105,2.8536,-1385.1098,1.0,0.0,1.686157,0.4066,0.4611,1.0,0.0,QUALIFIED
9108,-6835.629310344826,10846.728448275862,0.145,12.8203,7.8357,3.8985,20.7674,0.0,6.5844,2.1837,-1815.4228,1.0,0.0,12.33192,0.1381,0.3127,0.0,1.0,QUALIFIED
9112,24478.731770833343,10880.643229166672,0.72,26.7882,7.9923,3.5596,20.4918,0.0,6.7027,2.8707,-1729.0568,1.0,0.0,4.580461,0.1619,0.3138,1.0,0.0,QUALIFIED
9119,-3902.6205357142826,10437.479166666672,0.42,11.1426,8.0446,4.491,24.1393,0.0,6.8066,3.2086,-1672.8743,1.0,0.0,9.52162,0.2192,0.3762,0.0,1.0,QUALIFIED
9130,3506.3121693121648,10640.513227513227,0.23625,11.203,7.2246,2.9942,15.7176,0.0,6.1527,1.6264,-128.2422,1.0,0.0,2.65059,0.0495,0.1835,0.0,1.0,QUALIFIED
9134,38616.05550262029,10987.505717008098,1.311875,40.1491,8.8855,3.5879,29.9557,0.0024,7.6333,2.4115,-958.8304,1.0,0.0,0.145774,0.1491,0.297,1.0,0.0,QUALIFIED
9135,43532.47101449275,10689.992753623184,0.08625,44.8262,8.9838,2.1376,14.3596,0.0,8.751,1.4748,-537.6916,1.0,0.0,4.392109,0.0557,0.1843,1.0,0.0,QUALIFIED
9148,17288.760780287477,10708.898357289523,1.521875,20.3369,9.2583,3.944,29.5243,0.0053,7.7441,2.5072,-1769.5993,1.0,0.0,0.223607,0.03,0.1527,1.0,0.621355,QUALIFIED
9150,25090.0612244898,10720.90816326531,0.1225,27.2849,4.2908,2.1859,11.4929,0.0,3.9587,1.0979,-1724.3012,1.0,0.0,5.162969,0.1388,0.2953,1.0,0.0,QUALIFIED
9162,26946.36274509804,10808.147058823532,0.159375,29.0334,6.1243,2.9801,17.3592,0.0,5.3533,1.428,-2040.1933,1.0,0.0,6.576188,0.9715,0.1294,1.0,0.0,QUALIFIED
9163,35053.0016286645,10586.49348534202,0.191875,36.6171,6.8189,3.6544,18.0353,0.0,5.6308,2.3572,-1439.9092,1.0,0.0,2.102974,0.4764,0.4626,1.0,0.0,QUALIFIED
9174,20267.02577319587,10695.345360824744,0.12125,22.9162,3.8163,1.677,8.5024,0.0,3.4585,0.7343,-1931.9986,1.0,0.0,2.191603,0.0507,0.1714,1.0,0.0,QUALIFIED
9206,-7578.7523510971805,10572.404388714736,0.39875,13.0075,5.9137,2.6821,19.5673,0.0,4.9533,1.936,-1834.5245,1.0,0.0,12.790548,0.3422,0.4481,0.0,1.0,QUALIFIED
9213,41721.23629242819,10484.638381201046,0.239375,43.0188,9.457,2.6852,20.0803,0.0,8.1747,1.2628,-849.5174,1.0,0.0,2.710166,0.6575,0.4492,1.0,0.0,QUALIFIED
9221,18487.849691021445,10043.756997455472,1.719375,21.0401,8.7458,3.5283,26.9163,0.0011,7.3667,2.6652,-1828.2598,1.0,0.0,0.035355,0.0282,0.1443,1.0,0.810978,QUALIFIED
9224,27679.3875432526,10745.828719723184,0.36125,29.6924,6.3775,3.8844,22.4438,0.0,4.7821,2.0313,-2068.2064,1.0,0.0,6.862215,1.0,0.0,1.0,0.0,QUALIFIED
9247,18282.833333333336,10629.083333333336,0.1875,21.1482,7.6424,3.2726,17.1351,0.0,6.8499,2.0435,-1863.5165,1.0,0.0,1.02774,0.0123,0.0793,1.0,0.38,QUALIFIED
9250,-41079.33747178329,10361.335214446954,0.276875,42.3653,8.7874,3.491,24.6647,0.0,7.8578,2.7457,-274.7752,1.0,0.0,2.435416,0.01,0.0662,1.0,0.0,QUALIFIED
9255,-9721.8768115942,10470.97101449276,0.08625,14.2876,4.1118,2.1402,11.269,0.0,3.9287,1.7643,-2053.8142,1.0,0.0,14.849516,0.811,0.3536,0.0,1.0,QUALIFIED
9279,3056.513060760932,10130.539750141965,1.100625,10.5813,10.755,3.0417,24.7364,0.0,9.4475,1.8828,-140.8955,1.0,0.0,2.40013,0.0023,0.0334,0.0,0.993754,QUALIFIED
9280,20514.91095890412,10229.364970645796,0.319375,22.924,5.368,2.2981,15.6998,0.0,4.3949,1.1136,-1910.0421,1.0,0.0,1.758195,0.0405,0.1549,1.0,0.154599,QUALIFIED
9300,28449.95871559633,10348.8371559633,0.545,30.274,9.3871,4.056,24.1473,0.0,8.3276,3.2256,-2077.9367,1.0,0.0,6.298115,1.0,0.0,1.0,0.0,QUALIFIED
9306,29326.34108527132,10393.232558139534,0.16125,31.1139,7.1693,2.7513,15.8539,0.0,6.5261,2.3836,-1957.3732,1.0,0.0,5.914442,0.8909,0.2737,1.0,0.0,QUALIFIED
9326,36392.40935672514,10423.087719298244,0.21375,37.856,6.718,3.438,20.2441,0.0,5.311,1.5534,-1305.9282,1.0,0.0,1.959751,0.0485,0.1813,1.0,0.0,QUALIFIED
9354,39708.482683982686,10057.859307359307,0.433125,40.9628,9.8201,4.2321,24.4114,0.0,8.5454,3.0478,-1009.0831,1.0,0.0,2.04267,0.329,0.4069,1.0,0.0,QUALIFIED
9358,-31270.465277777777,10397.375,0.09,32.9531,7.8123,3.3542,16.0811,0.0,6.557,2.5831,1717.5142,1.0,0.0,7.037844,0.0192,0.0961,0.0,1.0,QUALIFIED
9375,19827.56224899598,10276.202811244975,0.31125,22.3325,6.5161,2.8149,15.6508,0.0,5.2185,1.4677,-1893.673,1.0,0.0,1.491643,0.0315,0.142,1.0,0.323293,QUALIFIED
9378,31217.087476979752,10320.15930018416,0.339375,32.8791,6.0345,3.0637,18.4323,0.0,5.1027,2.3007,-1968.9814,1.0,0.0,4.084422,1.0,0.0,1.0,0.0,QUALIFIED
9405,-7890.88461538461,10208.032051282047,0.0975,12.9016,3.657,1.4881,7.7306,0.0,3.25,1.0832,-1847.4072,1.0,0.0,13.123762,0.6808,0.4012,0.0,1.0,QUALIFIED
9433,-40985.52865329513,9998.136103151868,0.218125,42.1868,7.6518,4.557,27.613,0.0086,6.7562,3.0208,-303.4104,1.0,0.0,2.415057,0.0223,0.1388,1.0,0.0,QUALIFIED
9453,27696.41176470589,10106.08823529412,0.2125,29.4829,8.0196,3.5585,21.0174,0.0,6.3988,2.2264,-2101.2171,1.0,0.0,6.629951,1.0,0.0,1.0,0.0,QUALIFIED
9459,-6252.1265912305535,9841.023338048091,0.441875,11.6584,5.0142,3.0545,20.547,0.0,4.4406,2.0912,-1750.4345,1.0,0.0,11.204129,0.2322,0.3746,0.0,1.0,QUALIFIED
9467,36047.3426395939,10034.383248730965,0.123125,37.4183,6.1052,2.6764,12.5951,0.0,5.343,1.6032,-1309.9344,1.0,0.0,2.449745,0.0928,0.2501,1.0,0.0,QUALIFIED
9481,25353.26406353408,10136.858371939115,1.88875,27.3049,10.9341,3.4174,21.67,0.0,9.3969,2.6673,-1828.0048,1.0,0.0,4.162706,0.1123,0.283,1.0,0.0,QUALIFIED
9482,27118.83890577508,9951.601823708204,0.41125,28.8874,5.6695,2.8059,23.5003,0.0,4.6659,1.5138,-2057.941,1.0,0.0,5.905982,0.7352,0.3993,1.0,0.0,QUALIFIED
9545,20072.45221843003,9778.315699658706,0.183125,22.3278,5.8101,3.4319,25.2624,0.0034,4.9553,1.7822,-1854.8004,1.0,0.0,1.290591,0.018,0.1085,1.0,1.0,QUALIFIED
9546,23155.16343042071,9672.506472491908,0.193125,25.0945,4.7401,2.7554,16.6776,0.0,3.6153,1.4606,-1753.8261,1.0,0.0,3.062372,0.2035,0.353,1.0,0.0,QUALIFIED
9611,22644.671339563865,9594.606957424716,0.601875,24.5937,6.1415,3.1939,18.2605,0.0,4.9868,2.0712,-1749.9157,1.0,0.0,2.517191,0.109,0.2777,1.0,0.0,QUALIFIED
9629,26817.335365853665,9750.80487804878,0.1025,28.5353,5.9354,2.6407,15.9854,0.0,4.7725,1.2379,-2042.5,1.0,0.0,5.80097,0.4529,0.4188,1.0,0.0,QUALIFIED
9674,40861.60732984294,9546.409685863871,0.4775,41.9623,8.0077,2.8986,24.3459,0.0,6.9674,1.892,-1007.7418,1.0,0.0,2.563811,0.7029,0.4354,1.0,0.0,QUALIFIED
9677,-7238.490593577684,9656.427667855984,1.926875,12.0675,8.4626,4.8653,27.7938,0.0032,7.129,3.7756,-1827.6222,1.0,0.0,11.509235,0.3632,0.4461,0.0,1.0,QUALIFIED
9682,24154.41394927536,9864.83423913044,1.38,26.0915,7.5533,3.6519,20.6801,0.0,6.3967,2.7624,-1760.4323,1.0,0.0,3.024173,0.0492,0.1776,1.0,0.0,QUALIFIED
9703,-8030.270491803276,9043.614754098358,0.953125,12.0936,11.1274,4.8715,25.4899,0.0013,9.8789,4.3506,-1891.3686,1.0,0.0,11.955856,0.9449,0.2073,0.0,1.0,QUALIFIED
9708,36019.099109131406,9546.96436525612,0.56125,37.2632,8.04,3.8317,19.88,0.0,7.0333,3.0277,-1277.4507,1.0,0.0,2.632608,0.0678,0.2274,1.0,0.0,QUALIFIED
9709,38671.25836550837,9475.83783783784,1.9425,39.8157,7.7285,2.9656,23.3608,0.0,6.7758,2.256,-1054.3576,1.0,0.0,2.015099,0.1861,0.3557,1.0,0.0,QUALIFIED
9714,-16611.4375,9661.495370370372,0.27,19.2161,11.0267,2.4931,19.1538,0.0,9.8766,1.632,-1623.8173,1.0,0.0,20.697252,0.0001,0.0019,0.0,1.0,QUALIFIED
9718,19014.24820143885,9548.07194244604,0.17375,21.2771,6.8415,3.0696,15.8832,0.0,5.5579,1.5706,-1840.4032,1.0,0.0,0.687841,0.0429,0.1568,1.0,1.0,QUALIFIED
9719,27503.618616144973,9655.07166392092,0.379375,29.1494,5.8229,2.8799,15.0916,0.0,4.5298,1.6429,-2081.843,1.0,0.0,6.091182,0.9939,0.0706,1.0,0.0,QUALIFIED
9720,28157.25109170306,9656.613537117904,0.143125,29.7674,8.243,3.9477,19.2514,0.0,6.9285,2.6026,-2107.041,1.0,0.0,6.756895,1.0,0.0,1.0,0.0,QUALIFIED
9725,-8801.75292740047,9970.019906323185,1.334375,13.2986,10.0932,3.9438,28.3047,0.0023,8.7152,2.9803,-1917.1477,1.0,0.0,13.433168,0.041,0.1693,0.0,1.0,QUALIFIED
9737,37711.24568965517,9401.46982758621,0.145,38.8658,7.5332,2.8251,15.5079,0.0,6.0609,1.8287,-1009.2157,1.0,0.0,2.754201,0.0652,0.2159,1.0,0.0,QUALIFIED
9802,22913.83691756272,9036.431899641577,0.174375,24.6316,8.5297,4.0309,16.699,0.0,7.7787,3.2905,-1753.8477,1.0,0.0,2.450128,0.6447,0.4396,1.0,0.0,QUALIFIED
9803,26863.68776371308,9267.324894514772,0.29625,28.4176,3.824,1.9939,13.9372,0.0,3.2907,1.3309,-2035.3625,1.0,0.0,5.249762,0.6412,0.4158,1.0,0.0,QUALIFIED
9805,35632.21384928716,9100.423625254582,0.61375,36.7763,7.7713,3.8508,20.466,0.0,6.6465,3.0067,-1288.9698,1.0,0.0,3.354288,0.185,0.3569,1.0,0.0,QUALIFIED
9809,-5014.43709327549,9378.26572668113,0.288125,10.634,8.3574,3.5259,18.3198,0.0,7.0092,2.0372,-1643.7509,1.0,0.0,10.066187,0.0351,0.146,0.0,1.0,QUALIFIED
9837,27832.149513212804,9126.125869262862,0.449375,29.2905,8.0318,3.9116,18.6077,0.0,6.5223,3.0821,-2070.8391,1.0,0.0,5.821136,0.9647,0.1569,1.0,0.0,QUALIFIED
9844,-9041.429203539818,9205.809734513276,0.14125,12.9026,4.6505,2.295,11.4195,0.0,4.3698,1.8989,-1841.0912,1.0,0.0,13.771188,0.6336,0.4561,0.0,1.0,QUALIFIED
9878,35082.94017094017,8924.645299145297,0.14625,36.2007,6.2247,2.0307,12.72,0.0,5.0328,0.9309,-1343.9313,1.0,0.0,3.747666,0.4056,0.4554,1.0,0.0,QUALIFIED
9885,37418.98356807513,8985.476525821592,0.26625,38.4831,4.535,2.297,12.4882,0.0,4.0475,1.8606,-996.9766,1.0,0.0,3.181981,0.0084,0.0668,1.0,0.0,QUALIFIED
9897,37928.6474654378,9092.66589861751,0.135625,39.0037,3.9301,2.16,11.2662,0.0,3.7347,1.5049,-999.9406,1.0,0.0,3.083221,0.0,0.0,1.0,0.0,QUALIFIED
9906,34251.31049069374,8239.45939086294,1.846875,35.2288,10.8617,3.3531,21.5075,0.0,9.4068,2.7307,-1470.1298,1.0,0.0,4.034616,0.3531,0.4339,1.0,0.0,QUALIFIED
9920,23717.89005235601,8856.826352530537,0.71625,25.3179,7.6773,3.1955,27.461,0.0017,6.7152,2.496,-1741.1597,1.0,0.0,2.740552,0.1155,0.2919,1.0,0.0,QUALIFIED
9997,18780.674089068823,9160.874493927127,0.6175,20.8961,8.4115,2.778,23.9615,0.0,7.0499,1.4894,-1789.9049,1.0,0.0,0.055902,0.0054,0.0579,1.0,1.0,QUALIFIED
9999,20859.39077669903,8842.126213592237,0.2575,22.6563,6.9841,4.0222,19.8009,0.0,6.1601,3.1748,-1767.2698,1.0,0.0,1.046721,0.0344,0.1488,1.0,0.143204,QUALIFIED
10000,25614.083333333343,8809.759259259263,0.135,27.0871,8.6569,4.1781,18.2144,0.0,6.8813,2.0485,-1968.7533,1.0,0.0,4.208622,0.1876,0.3631,1.0,0.0,QUALIFIED
10003,39959.24304068522,8636.233404710918,0.58375,40.8822,7.3425,1.9642,15.2432,0.0,6.3586,1.1812,-1174.9786,1.0,0.0,3.141855,0.9237,0.2461,1.0,0.0,QUALIFIED
10057,20396.88893219018,9184.13211223694,0.801875,22.3695,8.8717,3.9336,25.133,0.0008,7.4265,2.6716,-1800.1649,1.0,0.0,0.605186,0.0413,0.1664,1.0,0.82463,QUALIFIED
10065,-30593.18292682927,8671.719512195123,0.128125,31.7978,9.491,4.0569,19.9721,0.0,8.5363,2.8038,1843.2804,1.0,0.0,6.911042,0.0991,0.2314,0.0,1.0,QUALIFIED
10074,-33661.13636363637,8562.409090909088,0.171875,34.7325,8.8649,4.26,24.1901,0.0,8.2258,3.521,747.6185,1.0,0.0,3.926592,0.0342,0.1652,1.0,1.0,QUALIFIED
10090,26021.59595959596,8598.164141414141,0.2475,27.4056,6.1538,2.6827,21.4669,0.0,5.4151,1.7818,-1980.4052,1.0,0.0,4.270904,0.0185,0.1105,1.0,0.0,QUALIFIED
10091,29325.1329113924,8625.0253164557,0.09875,30.5676,10.7046,2.6961,17.7289,0.0,9.8024,1.99,-1727.1468,1.0,0.0,7.017834,0.0129,0.0741,1.0,0.0,QUALIFIED
10101,25132.9745762712,8587.505649717517,0.22125,26.5599,8.9451,2.5146,16.473,0.0,7.7295,1.432,-1919.5236,1.0,0.0,3.660345,0.0047,0.0499,1.0,0.0,QUALIFIED
10112,25559.41902834008,8478.435222672066,0.154375,26.9293,7.5016,3.5776,18.859,0.0,5.7735,1.9555,-1946.39,1.0,0.0,3.996561,0.1291,0.3089,1.0,0.0,QUALIFIED
10113,27361.259868421053,8683.353618421053,0.38,28.7064,6.0996,3.0798,14.9156,0.0,4.9443,2.1173,-2060.0578,1.0,0.0,5.321713,0.7782,0.3891,1.0,0.0,QUALIFIED
10114,30469.680217937974,8344.28667225482,1.49125,31.5919,9.4026,4.1351,25.3969,0.0008,8.1379,3.3357,-1584.4747,1.0,0.0,5.860941,0.3996,0.4648,1.0,0.0,QUALIFIED
10131,26939.5,8283.603448275862,0.271875,28.1846,4.4732,2.0528,14.3518,0.0,3.9497,2.1562,-2047.2482,1.0,0.0,4.802343,0.4942,0.4727,1.0,0.0,QUALIFIED
10136,-21769.68103448276,8519.824712643684,0.435,23.3768,10.9145,2.9038,29.1281,0.0029,9.7043,2.218,-630.379,1.0,0.0,15.352952,0.2579,0.4052,0.0,1.0,QUALIFIED
10169,20442.83333333333,8407.166666666664,0.09375,22.1043,5.6973,2.3703,12.0974,0.0,4.5953,1.2765,-1729.0155,1.0,0.0,0.57717,0.0064,0.0506,1.0,0.6,QUALIFIED
10206,31587.82367849385,8336.07204923968,0.863125,32.6696,8.5333,3.8017,24.0233,0.0,7.3732,3.1574,-1576.292,1.0,0.0,5.292093,0.2065,0.3772,1.0,0.0,QUALIFIED
10234,-19072.003637833463,8546.8116410671,1.54625,20.8988,10.5115,3.916,27.9511,0.0024,9.2587,3.0758,-1060.7242,1.0,0.0,17.491605,0.0151,0.1038,0.0,1.0,QUALIFIED
10240,39850.310473815465,8054.053615960103,0.250625,40.6564,5.1521,3.1963,16.8558,0.0,4.1508,2.0628,-1220.25,1.0,0.0,3.836095,0.945,0.2062,1.0,0.0,QUALIFIED
10264,35762.0,8434.466244725743,0.29625,36.7435,9.5701,4.5857,29.4476,0.0127,8.3696,3.4032,-1271.8029,1.0,0.0,3.858108,0.0479,0.187,1.0,0.0,QUALIFIED
10274,43925.7836185819,8183.44621026895,0.255625,44.682,6.7045,3.007,17.0475,0.0,5.4769,1.9886,-1168.2735,1.0,0.0,5.911112,0.5174,0.4562,1.0,0.0,QUALIFIED
10336,38927.719696969696,7972.848484848488,0.0825,39.7362,3.0694,2.2739,8.9832,0.0,2.3624,1.23,-1227.4339,1.0,0.0,4.177694,0.5845,0.4293,1.0,0.0,QUALIFIED
10358,31589.9761904762,8135.889610389611,0.144375,32.6212,8.5032,4.0305,17.4425,0.0,6.6634,2.745,-1571.569,1.0,0.0,5.804147,0.3248,0.4321,1.0,0.0,QUALIFIED
10371,32961.33155080213,8176.502673796793,0.23375,33.9607,8.1287,3.3631,19.6098,0.0,7.1534,2.9865,-1554.8963,1.0,0.0,5.092703,0.3181,0.4244,1.0,0.0,QUALIFIED
10385,31987.378787878784,7993.227272727272,0.103125,32.9713,6.8611,3.3259,16.5719,0.0,5.6396,2.0282,-1552.9879,1.0,0.0,5.803286,0.0206,0.1012,1.0,0.0,QUALIFIED
10386,33464.09330143541,8012.342105263153,0.130625,34.4103,3.4006,1.9142,10.2021,0.0,3.1526,1.2927,-1570.1344,1.0,0.0,5.127621,0.9231,0.2365,1.0,0.0,QUALIFIED
10387,39275.58695652174,7904.485507246376,0.08625,40.0635,3.3476,2.2245,12.8689,0.0,2.407,0.9527,-1228.8858,1.0,0.0,4.176197,0.8603,0.2757,1.0,0.0,QUALIFIED
10415,-18362.984433374844,7827.352428393526,1.00375,19.961,10.8831,3.8935,23.9455,0.0,9.4276,2.6694,-1094.1399,1.0,0.0,18.219667,0.0812,0.2454,0.0,1.0,QUALIFIED
10444,-19165.389196675897,7586.303324099717,0.225625,20.6116,8.3723,2.571,16.3916,0.0,7.1682,1.574,-971.2177,1.0,0.0,17.927911,0.0811,0.234,0.0,1.0,QUALIFIED
10503,32996.285225718195,7702.312585499319,0.456875,33.8837,9.6792,3.3307,23.5651,0.0,8.1373,2.2767,-1601.2923,1.0,0.0,5.47888,0.9031,0.2711,1.0,0.0,QUALIFIED
10515,25629.89137380192,7814.397763578272,0.39125,26.795,8.4837,2.5074,16.1064,0.0,7.4538,1.5228,-1927.5536,1.0,0.0,3.53739,0.0142,0.1028,1.0,0.0,QUALIFIED
10519,44382.88414634146,7378.853658536587,0.205,44.9925,8.2907,3.8907,23.9732,0.0,6.4075,2.0483,-1191.5951,1.0,0.0,6.859756,0.6423,0.4223,1.0,0.0,QUALIFIED
10530,30483.423192771093,7557.540662650601,0.415,31.4067,9.6252,3.556,21.6953,0.0,8.1276,2.471,-1668.3827,1.0,0.0,6.766554,0.6951,0.4277,1.0,0.0,QUALIFIED
10552,40375.04347826088,7656.972332015815,0.31625,41.0951,3.8518,2.5611,18.7803,0.0,3.0273,1.1193,-1208.4232,1.0,0.0,4.241241,0.6674,0.4114,1.0,0.0,QUALIFIED
10570,41008.0308056872,7422.063981042651,0.131875,41.6747,2.4521,1.4011,6.9095,0.0,2.1842,0.9009,-1199.458,1.0,0.0,5.006558,0.6216,0.4189,1.0,0.0,QUALIFIED
10571,43467.93971631206,7713.69655521783,0.616875,44.1475,6.1559,3.339,22.4106,0.0,5.0756,2.206,-1161.3366,1.0,0.0,5.906987,0.2975,0.4218,1.0,0.0,QUALIFIED
10604,41238.28159487362,8531.316126735495,3.51125,42.1119,11.0264,4.8066,27.9271,0.005,9.558,4.1962,-1069.5542,1.0,0.0,2.879236,0.3418,0.4526,1.0,0.0,QUALIFIED
10611,39926.885159010606,7405.800353356892,0.176875,40.6083,6.0391,3.389,17.8224,0.0,4.5606,1.9977,-1214.5228,1.0,0.0,4.677673,0.466,0.454,1.0,0.0,QUALIFIED
10621,42295.21097372488,7411.435085007732,0.404375,42.9401,6.2112,4.258,19.8977,0.0,4.9373,3.0651,-1199.0268,1.0,0.0,5.403355,0.4086,0.4564,1.0,0.0,QUALIFIED
10649,29782.157657657663,7377.752252252256,0.2775,30.6827,5.834,2.9221,15.7445,0.0,5.1481,2.5526,-1708.5408,1.0,0.0,6.536819,0.2814,0.4187,1.0,0.0,QUALIFIED
10654,40644.55681818182,7038.11363636364,0.275,41.2498,4.0471,1.9744,13.0181,0.0,2.7844,0.8281,-1209.865,1.0,0.0,5.09166,0.4813,0.431,1.0,0.0,QUALIFIED
10657,-7972.712065813524,6969.42138939671,0.341875,10.5888,8.2448,2.7895,17.1488,0.0,7.2703,2.1659,-2347.0094,1.0,0.0,11.868024,1.0,0.0,0.0,1.0,QUALIFIED
10696,30987.74110671936,7376.883399209488,0.158125,31.8541,7.0957,2.4352,18.7749,0.0,6.0837,1.4888,-1666.4879,1.0,0.0,6.733962,0.4011,0.4374,1.0,0.0,QUALIFIED
10698,40195.73983739837,7109.036585365851,0.15375,40.82,5.4835,3.8414,16.9588,0.0,3.8101,1.7475,-1211.6171,1.0,0.0,5.011237,0.5772,0.4269,1.0,0.0,QUALIFIED
10699,44248.92528735632,7090.059386973182,0.163125,44.8138,4.7354,2.2001,15.6624,0.0,4.1126,1.4922,-1216.0113,1.0,0.0,6.947347,0.4631,0.4458,1.0,0.0,QUALIFIED
10739,40470.16666666667,7119.333333333336,0.09375,41.092,2.6205,1.5523,7.4156,0.0,1.9073,0.586,-1208.5976,1.0,0.0,5.137424,0.2608,0.3624,1.0,0.0,QUALIFIED
10740,41926.25159235668,7183.621019108279,0.098125,42.5376,5.0938,2.5067,15.1361,0.0,3.3842,0.9851,-1191.785,1.0,0.0,5.650498,0.3162,0.4147,1.0,0.0,QUALIFIED
10756,38259.25609756098,7036.292682926833,0.25625,38.9013,6.3359,3.5029,18.3645,0.0,5.4814,2.5364,-1222.4983,1.0,0.0,4.916299,0.4186,0.468,1.0,0.0,QUALIFIED
10761,-34628.480769230766,6966.653846153844,0.1625,35.3217,9.2935,2.9846,20.0511,0.0,8.8438,2.8456,57.792,1.0,0.0,2.477019,0.0,0.0,1.0,1.0,QUALIFIED
10771,43738.68439716313,7187.970449172579,0.264375,44.3258,9.4867,3.9952,26.9059,0.0024,7.733,2.4849,-1191.5164,1.0,0.0,6.59095,0.0485,0.1816,1.0,0.0,QUALIFIED
10790,43503.66666666666,6918.9895833333285,0.12,44.0509,6.1374,2.086,11.7554,0.0,5.0747,1.1375,-1196.6952,1.0,0.0,6.672565,0.0571,0.188,1.0,0.0,QUALIFIED
10803,33238.61068281939,6418.313876651984,1.135,33.853,7.0063,3.0075,19.7093,0.0,5.9213,2.2938,-1752.7974,1.0,0.0,6.095336,0.9992,0.0253,1.0,0.0,QUALIFIED
10828,43040.99214659687,6871.704188481679,0.119375,43.5865,4.114,2.0898,10.6929,0.0,3.2853,1.1913,-1182.7386,1.0,0.0,6.41507,0.364,0.4105,1.0,0.0,QUALIFIED
10857,-19297.174776966745,6607.089618815895,0.770625,20.3963,7.5929,3.8162,28.1044,0.0016,6.3794,2.4481,-959.2492,1.0,0.0,17.254076,0.1981,0.3554,0.0,1.0,QUALIFIED
10867,38885.33788706739,6808.08955676989,1.029375,39.4772,8.684,4.3469,26.4075,0.0018,7.2457,3.2137,-1222.7744,1.0,0.0,4.751053,0.4387,0.4772,1.0,0.0,QUALIFIED
10868,39938.03092783505,6756.170103092787,0.2425,40.5059,4.7539,2.8933,14.0804,0.0,3.7711,1.2344,-1214.1779,1.0,0.0,5.110345,0.4141,0.4327,1.0,0.0,QUALIFIED
10876,40692.86206896552,6696.965517241384,0.18125,41.2407,5.631,2.8079,16.7358,0.0,4.0666,1.185,-1212.1908,1.0,0.0,5.526131,0.4222,0.4187,1.0,0.0,QUALIFIED
10934,32244.8213995118,6662.176159479255,0.768125,32.9263,6.8355,3.666,22.2944,0.0,5.9235,3.1116,-1725.9762,1.0,0.0,6.518483,0.9978,0.0405,1.0,0.0,QUALIFIED
10935,-34082.089147286824,6575.1124031007785,0.080625,34.7099,6.5903,2.4709,11.9877,0.0,6.4259,1.9209,-32.1929,1.0,0.0,3.050102,0.6189,0.4686,1.0,1.0,QUALIFIED
10940,27031.836956521744,6638.181159420288,0.1725,27.8353,3.8102,2.195,10.1576,0.0,3.3433,1.6678,-1910.3167,1.0,0.0,3.893103,0.297,0.4297,1.0,0.0,QUALIFIED
10957,-15402.909638554218,6442.668674698798,0.155625,16.6954,5.1774,2.7468,14.2905,0.0,4.7621,2.1204,-1138.1311,1.0,0.0,19.067151,0.7605,0.3745,0.0,1.0,QUALIFIED
10959,-13107.78571428571,6445.547619047618,0.328125,14.6061,7.9072,3.4868,20.7403,0.0,7.1447,2.8668,-1191.552,1.0,0.0,16.723804,0.5748,0.4774,0.0,1.0,QUALIFIED
10974,27077.417068466733,6365.278206364514,0.648125,27.8159,4.2735,1.9129,12.2279,0.0,3.5908,1.2516,-1920.906,1.0,0.0,3.56765,0.497,0.4643,0.944069,0.0,QUALIFIED
10986,26303.52298850575,6604.714559386972,0.163125,27.1204,3.4896,1.4157,7.7314,0.0,3.2192,0.967,-1921.021,1.0,0.0,3.27185,0.0067,0.0534,1.0,0.0,QUALIFIED
10987,33684.57462686568,6379.604477611938,0.125625,34.2838,5.8636,2.4608,18.1396,0.0,4.6902,1.3026,-1771.1849,1.0,0.0,6.640783,1.0,0.0,1.0,0.0,QUALIFIED
